"MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY",
1,"NK","MCO","IAH",-3.00,-11.00,
1,"NK","MCO","IAH",-3.00,-9.00,
1,"NK","MCO","IAH",-3.00,-7.00,
1,"NK","MCO","IAH",,,
1,"NK","MCO","IAH",70.00,73.00,
1,"NK","MCO","IAH",-10.00,-14.00,
1,"NK","MCO","IAH",-6.00,-11.00,
1,"NK","MCO","IAH",-2.00,-18.00,
1,"NK","MCO","IAH",-5.00,-15.00,
1,"NK","MCO","IAH",-6.00,-12.00,
1,"NK","MCO","IAH",-4.00,-11.00,
1,"NK","MCO","IAH",-4.00,-8.00,
1,"NK","MCO","IAH",2.00,-7.00,
1,"NK","MCO","IAH",-5.00,-15.00,
1,"NK","MCO","IAH",-5.00,-5.00,
1,"NK","MCO","IAH",-3.00,-19.00,
1,"NK","MCO","IAH",1.00,-10.00,
1,"NK","MCO","IAH",-4.00,-4.00,
1,"NK","MCO","IAH",-4.00,-8.00,
1,"NK","MCO","IAH",-4.00,-10.00,
1,"NK","MCO","IAH",-5.00,-3.00,
1,"NK","MCO","IAH",-5.00,-9.00,
1,"NK","MCO","IAH",7.00,-1.00,
1,"NK","MCO","IAH",-2.00,-19.00,
1,"NK","MCO","IAH",,,
1,"NK","MCO","IAH",-3.00,-11.00,
1,"NK","MCO","IAH",-1.00,-22.00,
1,"NK","MCO","IAH",-2.00,-25.00,
1,"NK","MCO","IAH",-3.00,6.00,
1,"NK","MCO","IAH",7.00,-10.00,
1,"NK","MCO","IAH",8.00,3.00,
1,"NK","MCO","IAH",-3.00,-20.00,
1,"NK","MCO","IAH",-5.00,-11.00,
1,"NK","MCO","IAH",0.00,-9.00,
1,"NK","MCO","IAH",110.00,137.00,
1,"NK","MCO","IAH",79.00,73.00,
1,"NK","MCO","IAH",1.00,-2.00,
1,"NK","MCO","IAH",-6.00,-10.00,
1,"NK","MCO","IAH",0.00,-10.00,
1,"NK","MCO","IAH",-7.00,-6.00,
1,"NK","MCO","IAH",-5.00,-14.00,
1,"NK","MCO","IAH",-1.00,-13.00,
1,"NK","MCO","IAH",-6.00,-18.00,
1,"NK","MCO","IAH",-3.00,-1.00,
1,"NK","MCO","IAH",-4.00,-3.00,
1,"NK","MCO","IAH",32.00,12.00,
1,"NK","MCO","IAH",-6.00,-25.00,
1,"NK","MCO","IAH",-2.00,-3.00,
1,"NK","MCO","IAH",-5.00,-15.00,
1,"NK","MCO","IAH",12.00,4.00,
1,"NK","PIT","MCO",8.00,8.00,
1,"NK","PIT","MCO",-6.00,1.00,
1,"NK","PIT","MCO",-4.00,-1.00,
1,"NK","PIT","MCO",-5.00,-18.00,
1,"NK","PIT","MCO",-4.00,-12.00,
1,"NK","PIT","MCO",-15.00,-19.00,
1,"NK","PIT","MCO",60.00,42.00,
1,"NK","PIT","MCO",-3.00,10.00,
1,"NK","PIT","MCO",-5.00,14.00,
1,"NK","PIT","MCO",-5.00,-14.00,
1,"NK","PIT","MCO",-20.00,-38.00,
1,"NK","PIT","MCO",33.00,39.00,
1,"NK","PIT","MCO",-1.00,33.00,
1,"NK","PIT","MCO",-4.00,-14.00,
1,"NK","PIT","MCO",-3.00,16.00,
1,"NK","PIT","MCO",-9.00,11.00,
1,"NK","PIT","MCO",-6.00,5.00,
1,"NK","PIT","MCO",10.00,-2.00,
1,"NK","PIT","MCO",-5.00,-16.00,
1,"NK","PIT","MCO",-7.00,-17.00,
1,"NK","PIT","MCO",-18.00,-27.00,
1,"NK","PIT","MCO",-3.00,-20.00,
1,"NK","PIT","MCO",-10.00,-18.00,
1,"NK","PIT","MCO",-3.00,14.00,
1,"NK","PIT","MCO",-5.00,-3.00,
1,"NK","PIT","MCO",-4.00,-23.00,
1,"NK","PIT","MCO",-6.00,-19.00,
1,"NK","PIT","MCO",-2.00,-12.00,
1,"NK","PIT","MCO",-9.00,-8.00,
1,"NK","PIT","MCO",-1.00,3.00,
1,"NK","PIT","MCO",-2.00,-23.00,
1,"NK","MCO","PIT",1.00,-5.00,
1,"NK","MCO","PIT",27.00,26.00,
1,"NK","MCO","PIT",37.00,68.00,
1,"NK","MCO","PIT",25.00,21.00,
1,"NK","MCO","PIT",4.00,6.00,
1,"NK","MCO","PIT",71.00,59.00,
1,"NK","MCO","PIT",0.00,2.00,
1,"NK","MCO","PIT",-6.00,-5.00,
1,"NK","MCO","PIT",59.00,57.00,
1,"NK","MCO","PIT",-5.00,11.00,
1,"NK","MCO","PIT",-11.00,-10.00,
1,"NK","MCO","PIT",-2.00,-18.00,
1,"NK","MCO","PIT",-4.00,-20.00,
1,"NK","MCO","PIT",5.00,-5.00,
1,"NK","MCO","PIT",-5.00,-4.00,
1,"NK","MCO","PIT",-6.00,-21.00,
1,"NK","MCO","PIT",6.00,-12.00,
1,"NK","MCO","PIT",-14.00,-20.00,
1,"NK","MCO","PIT",-3.00,-11.00,
1,"NK","MCO","PIT",-6.00,-17.00,
1,"NK","MCO","PIT",-15.00,-12.00,
1,"NK","MCO","PIT",-5.00,-16.00,
1,"NK","MCO","PIT",1.00,-6.00,
1,"NK","MCO","PIT",-6.00,-22.00,
1,"NK","MCO","PIT",-5.00,-11.00,
1,"NK","MCO","PIT",-6.00,3.00,
1,"NK","MCO","PIT",0.00,-5.00,
1,"NK","MCO","PIT",-12.00,-28.00,
1,"NK","MCO","PIT",0.00,-11.00,
1,"NK","MCO","PIT",-10.00,-10.00,
1,"NK","MCO","PIT",-7.00,-6.00,
1,"NK","FLL","LBE",27.00,27.00,
1,"NK","FLL","LBE",31.00,30.00,
1,"NK","FLL","LBE",155.00,153.00,
1,"NK","FLL","LBE",11.00,17.00,
1,"NK","FLL","LBE",-5.00,-12.00,
1,"NK","FLL","LBE",-12.00,-18.00,
1,"NK","FLL","LBE",-3.00,-11.00,
1,"NK","FLL","LBE",-1.00,-7.00,
1,"NK","FLL","LBE",-13.00,-27.00,
1,"NK","FLL","LBE",-10.00,-17.00,
1,"NK","FLL","LBE",-2.00,-16.00,
1,"NK","FLL","LBE",52.00,37.00,
1,"NK","FLL","LBE",15.00,-19.00,
1,"NK","FLL","LBE",-5.00,-35.00,
1,"NK","FLL","LBE",15.00,3.00,
1,"NK","FLL","LBE",-4.00,-28.00,
1,"NK","FLL","LBE",-4.00,-19.00,
1,"NK","FLL","LBE",-10.00,-22.00,
1,"NK","FLL","LBE",36.00,20.00,
1,"NK","FLL","LBE",-17.00,-42.00,
1,"NK","FLL","LBE",1.00,0.00,
1,"NK","FLL","LBE",-4.00,-24.00,
1,"NK","FLL","LBE",-13.00,-26.00,
1,"NK","FLL","LBE",-4.00,-25.00,
1,"NK","FLL","LBE",-7.00,2.00,
1,"NK","FLL","LBE",-9.00,-20.00,
1,"NK","FLL","LBE",-4.00,-21.00,
1,"NK","FLL","LBE",50.00,29.00,
1,"NK","FLL","LBE",22.00,-1.00,
1,"NK","FLL","LBE",5.00,4.00,
1,"NK","FLL","LBE",-5.00,-11.00,
1,"NK","LBE","FLL",36.00,42.00,
1,"NK","LBE","FLL",12.00,-4.00,
1,"NK","LBE","FLL",158.00,142.00,
1,"NK","LBE","FLL",5.00,-9.00,
1,"NK","LBE","FLL",-9.00,-4.00,
1,"NK","LBE","FLL",-15.00,-29.00,
1,"NK","LBE","FLL",-12.00,-26.00,
1,"NK","LBE","FLL",-22.00,-14.00,
1,"NK","LBE","FLL",-21.00,-34.00,
1,"NK","LBE","FLL",1.00,-8.00,
1,"NK","LBE","FLL",-5.00,-12.00,
1,"NK","LBE","FLL",33.00,46.00,
1,"NK","LBE","FLL",-13.00,-18.00,
1,"NK","LBE","FLL",-14.00,-21.00,
1,"NK","LBE","FLL",4.00,29.00,
1,"NK","LBE","FLL",-1.00,27.00,
1,"NK","LBE","FLL",-10.00,-37.00,
1,"NK","LBE","FLL",-15.00,-16.00,
1,"NK","LBE","FLL",5.00,-8.00,
1,"NK","LBE","FLL",-12.00,-30.00,
1,"NK","LBE","FLL",-6.00,-31.00,
1,"NK","LBE","FLL",-22.00,-26.00,
1,"NK","LBE","FLL",-13.00,-14.00,
1,"NK","LBE","FLL",-13.00,13.00,
1,"NK","LBE","FLL",-1.00,-19.00,
1,"NK","LBE","FLL",-12.00,-14.00,
1,"NK","LBE","FLL",-27.00,-30.00,
1,"NK","LBE","FLL",16.00,14.00,
1,"NK","LBE","FLL",-12.00,-33.00,
1,"NK","LBE","FLL",-4.00,-16.00,
1,"NK","LBE","FLL",-9.00,-21.00,
1,"NK","TPA","ORD",-4.00,-15.00,
1,"NK","TPA","ORD",0.00,-13.00,
1,"NK","TPA","ORD",0.00,-12.00,
1,"NK","TPA","ORD",,,
1,"NK","TPA","ORD",-5.00,8.00,
1,"NK","TPA","ORD",-5.00,-17.00,
1,"NK","TPA","ORD",-4.00,12.00,
1,"NK","TPA","ORD",2.00,-5.00,
1,"NK","TPA","ORD",-11.00,-21.00,
1,"NK","TPA","ORD",31.00,24.00,
1,"NK","TPA","ORD",-8.00,-34.00,
1,"NK","TPA","ORD",45.00,47.00,
1,"NK","TPA","ORD",-6.00,-13.00,
1,"NK","TPA","ORD",-3.00,-24.00,
1,"NK","TPA","ORD",60.00,53.00,
1,"NK","TPA","ORD",-4.00,-26.00,
1,"NK","TPA","ORD",-10.00,-39.00,
1,"NK","TPA","ORD",-9.00,-29.00,
1,"NK","TPA","ORD",-5.00,-19.00,
1,"NK","TPA","ORD",-5.00,-34.00,
1,"NK","TPA","ORD",-9.00,-26.00,
1,"NK","TPA","ORD",-2.00,-28.00,
1,"NK","TPA","ORD",-5.00,-24.00,
1,"NK","TPA","ORD",-4.00,-24.00,
1,"NK","TPA","ORD",-5.00,-21.00,
1,"NK","TPA","ORD",-14.00,-12.00,
1,"NK","TPA","ORD",-4.00,-21.00,
1,"NK","TPA","ORD",-3.00,-6.00,
1,"NK","TPA","ORD",16.00,-4.00,
1,"NK","TPA","ORD",-2.00,-3.00,
1,"NK","TPA","ORD",-6.00,-23.00,
1,"NK","ORD","TPA",-4.00,-5.00,
1,"NK","ORD","TPA",-1.00,-2.00,
1,"NK","ORD","TPA",-2.00,-3.00,
1,"NK","ORD","TPA",,,
1,"NK","ORD","TPA",-16.00,-33.00,
1,"NK","ORD","TPA",-10.00,-6.00,
1,"NK","ORD","TPA",-7.00,-4.00,
1,"NK","ORD","TPA",-1.00,-16.00,
1,"NK","ORD","TPA",-2.00,-5.00,
1,"NK","ORD","TPA",20.00,12.00,
1,"NK","ORD","TPA",-11.00,-4.00,
1,"NK","ORD","TPA",2.00,47.00,
1,"NK","ORD","TPA",0.00,3.00,
1,"NK","ORD","TPA",-5.00,1.00,
1,"NK","ORD","TPA",-5.00,68.00,
1,"NK","ORD","TPA",-4.00,9.00,
1,"NK","ORD","TPA",-12.00,-5.00,
1,"NK","ORD","TPA",-13.00,-10.00,
1,"NK","ORD","TPA",-3.00,-18.00,
1,"NK","ORD","TPA",-3.00,-8.00,
1,"NK","ORD","TPA",-8.00,-5.00,
1,"NK","ORD","TPA",-1.00,11.00,
1,"NK","ORD","TPA",-6.00,7.00,
1,"NK","ORD","TPA",-4.00,3.00,
1,"NK","ORD","TPA",-7.00,-16.00,
1,"NK","ORD","TPA",-2.00,-5.00,
1,"NK","ORD","TPA",-5.00,1.00,
1,"NK","ORD","TPA",-10.00,-2.00,
1,"NK","ORD","TPA",0.00,33.00,
1,"NK","ORD","TPA",-10.00,-23.00,
1,"NK","ORD","TPA",-7.00,-9.00,
1,"NK","EWR","MCO",-7.00,23.00,
1,"NK","EWR","MCO",-2.00,-2.00,
1,"NK","EWR","MCO",-2.00,6.00,
1,"NK","EWR","MCO",,,
1,"NK","EWR","MCO",-2.00,1.00,
1,"NK","EWR","MCO",35.00,28.00,
1,"NK","EWR","MCO",11.00,16.00,
1,"NK","EWR","MCO",3.00,-8.00,
1,"NK","EWR","MCO",17.00,-2.00,
1,"NK","EWR","MCO",-3.00,-8.00,
1,"NK","EWR","MCO",-6.00,-31.00,
1,"NK","EWR","MCO",-6.00,-8.00,
1,"NK","EWR","MCO",-6.00,-1.00,
1,"NK","EWR","MCO",-9.00,-7.00,
1,"NK","EWR","MCO",-5.00,4.00,
1,"NK","EWR","MCO",-10.00,-14.00,
1,"NK","EWR","MCO",-8.00,23.00,
1,"NK","EWR","MCO",0.00,-19.00,
1,"NK","EWR","MCO",-7.00,-22.00,
1,"NK","EWR","MCO",-5.00,-23.00,
1,"NK","EWR","MCO",4.00,-21.00,
1,"NK","EWR","MCO",-9.00,-23.00,
1,"NK","EWR","MCO",-8.00,-15.00,
1,"NK","EWR","MCO",-12.00,-10.00,
1,"NK","EWR","MCO",-9.00,-21.00,
1,"NK","EWR","MCO",-8.00,-19.00,
1,"NK","EWR","MCO",-4.00,-11.00,
1,"NK","EWR","MCO",-2.00,-13.00,
1,"NK","EWR","MCO",-11.00,-1.00,
1,"NK","EWR","MCO",-4.00,-19.00,
1,"NK","EWR","MCO",-9.00,-13.00,
1,"NK","TPA","ORD",207.00,186.00,
1,"NK","TPA","ORD",19.00,-4.00,
1,"NK","TPA","ORD",-11.00,-30.00,
1,"NK","TPA","ORD",4.00,-6.00,
1,"NK","TPA","ORD",-17.00,-34.00,
1,"NK","TPA","ORD",-6.00,-25.00,
1,"NK","TPA","ORD",66.00,116.00,
1,"NK","TPA","ORD",-12.00,-24.00,
1,"NK","TPA","ORD",-9.00,-19.00,
1,"NK","TPA","ORD",-17.00,-46.00,
1,"NK","TPA","ORD",26.00,-8.00,
1,"NK","TPA","ORD",-10.00,-45.00,
1,"NK","TPA","ORD",5.00,-32.00,
1,"NK","TPA","ORD",44.00,20.00,
1,"NK","TPA","ORD",-8.00,-26.00,
1,"NK","TPA","ORD",-6.00,-44.00,
1,"NK","TPA","ORD",-9.00,-26.00,
1,"NK","TPA","ORD",-6.00,-26.00,
1,"NK","TPA","ORD",-4.00,-19.00,
1,"NK","TPA","ORD",-8.00,-37.00,
1,"NK","TPA","ORD",-6.00,-32.00,
1,"NK","TPA","ORD",-10.00,-40.00,
1,"NK","TPA","ORD",-5.00,-36.00,
1,"NK","TPA","ORD",-3.00,-40.00,
1,"NK","TPA","ORD",-12.00,-31.00,
1,"NK","TPA","ORD",-5.00,-38.00,
1,"NK","TPA","ORD",-10.00,-40.00,
1,"NK","TPA","ORD",8.00,-24.00,
1,"NK","TPA","ORD",-9.00,-30.00,
1,"NK","TPA","ORD",-21.00,-44.00,
1,"NK","TPA","ORD",-8.00,-20.00,
1,"NK","ORD","TPA",83.00,72.00,
1,"NK","ORD","TPA",16.00,12.00,
1,"NK","ORD","TPA",26.00,20.00,
1,"NK","ORD","TPA",-1.00,-14.00,
1,"NK","ORD","TPA",25.00,19.00,
1,"NK","ORD","TPA",-10.00,-26.00,
1,"NK","ORD","TPA",14.00,5.00,
1,"NK","ORD","TPA",25.00,6.00,
1,"NK","ORD","TPA",2.00,-21.00,
1,"NK","ORD","TPA",-8.00,-1.00,
1,"NK","ORD","TPA",-9.00,-18.00,
1,"NK","ORD","TPA",5.00,14.00,
1,"NK","ORD","TPA",-9.00,-15.00,
1,"NK","ORD","TPA",-10.00,-11.00,
1,"NK","ORD","TPA",27.00,33.00,
1,"NK","ORD","TPA",-12.00,-12.00,
1,"NK","ORD","TPA",-9.00,-12.00,
1,"NK","ORD","TPA",-5.00,-10.00,
1,"NK","ORD","TPA",-8.00,-16.00,
1,"NK","ORD","TPA",-15.00,-32.00,
1,"NK","ORD","TPA",-12.00,-23.00,
1,"NK","ORD","TPA",142.00,144.00,
1,"NK","ORD","TPA",-6.00,-19.00,
1,"NK","ORD","TPA",-7.00,-4.00,
1,"NK","ORD","TPA",-10.00,-15.00,
1,"NK","ORD","TPA",-5.00,-13.00,
1,"NK","ORD","TPA",-7.00,-7.00,
1,"NK","ORD","TPA",-5.00,-3.00,
1,"NK","ORD","TPA",-11.00,-13.00,
1,"NK","ORD","TPA",-13.00,-23.00,
1,"NK","ORD","TPA",-4.00,-20.00,
1,"NK","PHL","MCO",-2.00,7.00,
1,"NK","PHL","MCO",4.00,34.00,
1,"NK","PHL","MCO",31.00,42.00,
1,"NK","PHL","MCO",-3.00,23.00,
1,"NK","PHL","MCO",-1.00,8.00,
1,"NK","PHL","MCO",0.00,8.00,
1,"NK","PHL","MCO",-5.00,-16.00,
1,"NK","PHL","MCO",-3.00,-14.00,
1,"NK","PHL","MCO",0.00,70.00,
1,"NK","PHL","MCO",-3.00,-9.00,
1,"NK","PHL","MCO",-5.00,-18.00,
1,"NK","PHL","MCO",-8.00,1.00,
1,"NK","PHL","MCO",-4.00,1.00,
1,"NK","PHL","MCO",-4.00,13.00,
1,"NK","PHL","MCO",-8.00,-7.00,
1,"NK","PHL","MCO",-4.00,-8.00,
1,"NK","PHL","MCO",-17.00,13.00,
1,"NK","PHL","MCO",-5.00,-17.00,
1,"NK","PHL","MCO",-1.00,5.00,
1,"NK","PHL","MCO",-7.00,-16.00,
1,"NK","PHL","MCO",-6.00,-21.00,
1,"NK","PHL","MCO",-6.00,-20.00,
1,"NK","PHL","MCO",-1.00,7.00,
1,"NK","PHL","MCO",-8.00,-10.00,
1,"NK","PHL","MCO",6.00,9.00,
1,"NK","PHL","MCO",-6.00,-16.00,
1,"NK","PHL","MCO",-5.00,6.00,
1,"NK","PHL","MCO",-4.00,-15.00,
1,"NK","PHL","MCO",-5.00,12.00,
1,"NK","PHL","MCO",-6.00,-15.00,
1,"NK","PHL","MCO",-6.00,-18.00,
1,"NK","MCO","PHL",-5.00,-21.00,
1,"NK","MCO","PHL",14.00,8.00,
1,"NK","MCO","PHL",1.00,-14.00,
1,"NK","MCO","PHL",-4.00,-17.00,
1,"NK","MCO","PHL",55.00,40.00,
1,"NK","MCO","PHL",-8.00,-15.00,
1,"NK","MCO","PHL",-8.00,-9.00,
1,"NK","MCO","PHL",-4.00,-5.00,
1,"NK","MCO","PHL",3.00,2.00,
1,"NK","MCO","PHL",10.00,21.00,
1,"NK","MCO","PHL",16.00,1.00,
1,"NK","MCO","PHL",0.00,1.00,
1,"NK","MCO","PHL",17.00,-6.00,
1,"NK","MCO","PHL",-4.00,-19.00,
1,"NK","MCO","PHL",61.00,52.00,
1,"NK","MCO","PHL",-5.00,-16.00,
1,"NK","MCO","PHL",-2.00,-20.00,
1,"NK","MCO","PHL",7.00,4.00,
1,"NK","MCO","PHL",-5.00,-4.00,
1,"NK","MCO","PHL",-6.00,-17.00,
1,"NK","MCO","PHL",65.00,68.00,
1,"NK","MCO","PHL",-7.00,-22.00,
1,"NK","MCO","PHL",-11.00,-23.00,
1,"NK","MCO","PHL",-10.00,-29.00,
1,"NK","MCO","PHL",-6.00,-7.00,
1,"NK","MCO","PHL",-7.00,-17.00,
1,"NK","MCO","PHL",-6.00,-18.00,
1,"NK","MCO","PHL",-13.00,-22.00,
1,"NK","MCO","PHL",119.00,101.00,
1,"NK","MCO","PHL",-2.00,6.00,
1,"NK","MCO","PHL",-6.00,-16.00,
1,"NK","MCO","ATL",16.00,-1.00,
1,"NK","MCO","ATL",-4.00,-8.00,
1,"NK","MCO","ATL",-4.00,-2.00,
1,"NK","MCO","ATL",217.00,212.00,
1,"NK","MCO","ATL",6.00,-1.00,
1,"NK","MCO","ATL",12.00,-9.00,
1,"NK","MCO","ATL",-4.00,-6.00,
1,"NK","MCO","ATL",-6.00,-13.00,
1,"NK","MCO","ATL",-3.00,-6.00,
1,"NK","MCO","ATL",-6.00,-7.00,
1,"NK","MCO","ATL",-9.00,-5.00,
1,"NK","MCO","ATL",0.00,17.00,
1,"NK","MCO","ATL",-1.00,-21.00,
1,"NK","MCO","ATL",-3.00,-19.00,
1,"NK","MCO","ATL",0.00,-11.00,
1,"NK","MCO","ATL",104.00,83.00,
1,"NK","MCO","ATL",-6.00,44.00,
1,"NK","MCO","ATL",-3.00,-14.00,
1,"NK","MCO","ATL",-6.00,-9.00,
1,"NK","MCO","ATL",-7.00,-28.00,
1,"NK","MCO","ATL",-15.00,-18.00,
1,"NK","MCO","ATL",19.00,8.00,
1,"NK","MCO","ATL",-9.00,-20.00,
1,"NK","MCO","ATL",-5.00,-22.00,
1,"NK","MCO","ATL",33.00,9.00,
1,"NK","MCO","ATL",-5.00,-14.00,
1,"NK","MCO","ATL",1.00,-20.00,
1,"NK","MCO","ATL",-5.00,-4.00,
1,"NK","MCO","ATL",109.00,105.00,
1,"NK","MCO","ATL",-6.00,-17.00,
1,"NK","MCO","ATL",-1.00,23.00,
1,"NK","FLL","LAS",9.00,33.00,
1,"NK","FLL","LAS",9.00,-2.00,
1,"NK","FLL","LAS",-5.00,32.00,
1,"NK","FLL","LAS",30.00,32.00,
1,"NK","FLL","LAS",62.00,57.00,
1,"NK","FLL","LAS",12.00,11.00,
1,"NK","FLL","LAS",0.00,-9.00,
1,"NK","FLL","LAS",-1.00,-17.00,
1,"NK","FLL","LAS",-2.00,-20.00,
1,"NK","FLL","LAS",-2.00,-12.00,
1,"NK","FLL","LAS",3.00,-18.00,
1,"NK","FLL","LAS",-3.00,-18.00,
1,"NK","FLL","LAS",23.00,13.00,
1,"NK","FLL","LAS",-5.00,-27.00,
1,"NK","FLL","LAS",-6.00,-22.00,
1,"NK","FLL","LAS",-2.00,-20.00,
1,"NK","FLL","LAS",-3.00,-29.00,
1,"NK","FLL","LAS",-2.00,-27.00,
1,"NK","FLL","LAS",3.00,-17.00,
1,"NK","FLL","LAS",2.00,-11.00,
1,"NK","FLL","LAS",-5.00,12.00,
1,"NK","FLL","LAS",6.00,8.00,
1,"NK","FLL","LAS",-3.00,-3.00,
1,"NK","FLL","LAS",-5.00,-2.00,
1,"NK","FLL","LAS",-5.00,-14.00,
1,"NK","FLL","LAS",-5.00,-28.00,
1,"NK","FLL","LAS",0.00,-24.00,
1,"NK","FLL","LAS",-3.00,-29.00,
1,"NK","FLL","LAS",21.00,7.00,
1,"NK","FLL","LAS",2.00,-23.00,
1,"NK","FLL","LAS",26.00,-1.00,
1,"NK","LGA","FLL",0.00,-1.00,
1,"NK","LGA","FLL",0.00,0.00,
1,"NK","LGA","FLL",63.00,61.00,
1,"NK","LGA","FLL",,,
1,"NK","LGA","FLL",27.00,15.00,
1,"NK","LGA","FLL",-6.00,-19.00,
1,"NK","LGA","FLL",-3.00,-17.00,
1,"NK","LGA","FLL",46.00,40.00,
1,"NK","LGA","FLL",45.00,41.00,
1,"NK","LGA","FLL",-9.00,-22.00,
1,"NK","LGA","FLL",0.00,-16.00,
1,"NK","LGA","FLL",153.00,150.00,
1,"NK","LGA","FLL",-6.00,-14.00,
1,"NK","LGA","FLL",-9.00,-22.00,
1,"NK","LGA","FLL",-7.00,-8.00,
1,"NK","LGA","FLL",-8.00,-17.00,
1,"NK","LGA","FLL",80.00,87.00,
1,"NK","LGA","FLL",9.00,16.00,
1,"NK","LGA","FLL",-6.00,-36.00,
1,"NK","LGA","FLL",-6.00,-29.00,
1,"NK","LGA","FLL",-9.00,-33.00,
1,"NK","LGA","FLL",-12.00,-8.00,
1,"NK","LGA","FLL",114.00,105.00,
1,"NK","LGA","FLL",-7.00,20.00,
1,"NK","LGA","FLL",6.00,16.00,
1,"NK","LGA","FLL",-2.00,-21.00,
1,"NK","LGA","FLL",-16.00,-34.00,
1,"NK","LGA","FLL",-7.00,4.00,
1,"NK","LGA","FLL",-1.00,1.00,
1,"NK","LGA","FLL",51.00,43.00,
1,"NK","LGA","FLL",-10.00,-34.00,
1,"NK","BWI","MCO",18.00,23.00,
1,"NK","BWI","MCO",-6.00,-3.00,
1,"NK","BWI","MCO",-9.00,0.00,
1,"NK","BWI","MCO",6.00,-8.00,
1,"NK","BWI","MCO",9.00,6.00,
1,"NK","BWI","MCO",-6.00,-11.00,
1,"NK","BWI","MCO",-3.00,-9.00,
1,"NK","BWI","MCO",4.00,-6.00,
1,"NK","BWI","MCO",-7.00,-13.00,
1,"NK","BWI","MCO",-9.00,-17.00,
1,"NK","BWI","MCO",-5.00,-19.00,
1,"NK","BWI","MCO",-1.00,1.00,
1,"NK","BWI","MCO",-9.00,1.00,
1,"NK","BWI","MCO",-9.00,-57.00,
1,"NK","BWI","MCO",11.00,5.00,
1,"NK","BWI","MCO",-3.00,-6.00,
1,"NK","BWI","MCO",-5.00,-2.00,
1,"NK","BWI","MCO",-6.00,-8.00,
1,"NK","BWI","MCO",-6.00,-9.00,
1,"NK","BWI","MCO",-6.00,-19.00,
1,"NK","BWI","MCO",-6.00,-21.00,
1,"NK","BWI","MCO",40.00,24.00,
1,"NK","BWI","MCO",-15.00,-12.00,
1,"NK","BWI","MCO",-3.00,-5.00,
1,"NK","BWI","MCO",-10.00,-16.00,
1,"NK","BWI","MCO",-6.00,-17.00,
1,"NK","BWI","MCO",-9.00,-21.00,
1,"NK","BWI","MCO",-4.00,-13.00,
1,"NK","BWI","MCO",24.00,30.00,
1,"NK","BWI","MCO",-4.00,-17.00,
1,"NK","BWI","MCO",-7.00,-24.00,
1,"NK","MCO","BWI",36.00,25.00,
1,"NK","MCO","BWI",-5.00,-12.00,
1,"NK","MCO","BWI",10.00,-5.00,
1,"NK","MCO","BWI",-4.00,-11.00,
1,"NK","MCO","BWI",-2.00,-7.00,
1,"NK","MCO","BWI",105.00,94.00,
1,"NK","MCO","BWI",-4.00,-8.00,
1,"NK","MCO","BWI",-6.00,-9.00,
1,"NK","MCO","BWI",-9.00,-19.00,
1,"NK","MCO","BWI",-4.00,-10.00,
1,"NK","MCO","BWI",-6.00,-4.00,
1,"NK","MCO","BWI",-6.00,-19.00,
1,"NK","MCO","BWI",28.00,5.00,
1,"NK","MCO","BWI",-4.00,-20.00,
1,"NK","MCO","BWI",105.00,89.00,
1,"NK","MCO","BWI",-9.00,-26.00,
1,"NK","MCO","BWI",0.00,-16.00,
1,"NK","MCO","BWI",-4.00,-3.00,
1,"NK","MCO","BWI",-4.00,-13.00,
1,"NK","MCO","BWI",-6.00,-16.00,
1,"NK","MCO","BWI",-6.00,3.00,
1,"NK","MCO","BWI",-11.00,-11.00,
1,"NK","MCO","BWI",-6.00,-18.00,
1,"NK","MCO","BWI",-8.00,-27.00,
1,"NK","MCO","BWI",-5.00,-9.00,
1,"NK","MCO","BWI",-1.00,-13.00,
1,"NK","MCO","BWI",-6.00,0.00,
1,"NK","MCO","BWI",4.00,-13.00,
1,"NK","MCO","BWI",123.00,108.00,
1,"NK","MCO","BWI",-7.00,-9.00,
1,"NK","MCO","BWI",-5.00,-9.00,
1,"NK","TPA","BOS",-6.00,-8.00,
1,"NK","TPA","BOS",-8.00,-9.00,
1,"NK","TPA","BOS",-1.00,-5.00,
1,"NK","TPA","BOS",-6.00,18.00,
1,"NK","TPA","BOS",-2.00,-3.00,
1,"NK","TPA","BOS",,,
1,"NK","TPA","BOS",-13.00,-14.00,
1,"NK","TPA","BOS",-6.00,-9.00,
1,"NK","TPA","BOS",-5.00,-8.00,
1,"NK","TPA","BOS",-8.00,-6.00,
1,"NK","TPA","BOS",-15.00,-13.00,
1,"NK","TPA","BOS",-11.00,-16.00,
1,"NK","TPA","BOS",-3.00,-16.00,
1,"NK","TPA","BOS",-6.00,-13.00,
1,"NK","TPA","BOS",-8.00,-6.00,
1,"NK","TPA","BOS",-4.00,2.00,
1,"NK","TPA","BOS",-5.00,-12.00,
1,"NK","TPA","BOS",-2.00,-7.00,
1,"NK","TPA","BOS",-14.00,24.00,
1,"NK","TPA","BOS",-6.00,-2.00,
1,"NK","BOS","TPA",-8.00,-10.00,
1,"NK","BOS","TPA",-7.00,0.00,
1,"NK","BOS","TPA",14.00,59.00,
1,"NK","BOS","TPA",,,
1,"NK","BOS","TPA",-3.00,-27.00,
1,"NK","BOS","TPA",9.00,-10.00,
1,"NK","BOS","TPA",-11.00,-18.00,
